ship_id,ship_type,route_id,month,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency
NG111,Surfer Boat,Warri-Bonny,November,191.46,Diesel,2787.83,7494.27,Moderate,70.7
NG111,Surfer Boat,Port Harcourt-Lagos,December,49.69,Diesel,520.64,1501.79,Stormy,77.91
NG112,Oil Service Boat,Escravos-Lagos,January,59.52,Diesel,1800.86,4872.78,Stormy,72.45
NG112,Oil Service Boat,Port Harcourt-Lagos,February,92.18,Diesel,2815.73,8179.9,Stormy,72.65
NG112,Oil Service Boat,Lagos-Apapa,March,110.46,HFO,3658.66,9828.24,Moderate,82.94
NG112,Oil Service Boat,Lagos-Apapa,April,147.09,Diesel,4178.51,11146.45,Calm,75.07
NG112,Oil Service Boat,Port Harcourt-Lagos,May,44.07,Diesel,1541.1,4528.65,Calm,84.94
NG112,Oil Service Boat,Escravos-Lagos,June,113.41,Diesel,2946.84,8159.76,Moderate,84.21
NG112,Oil Service Boat,Escravos-Lagos,July,52.62,HFO,1759.79,4914.79,Calm,91.97
NG112,Oil Service Boat,Port Harcourt-Lagos,August,30.08,Diesel,772.37,2267.33,Moderate,92.52
NG112,Oil Service Boat,Warri-Bonny,September,70.57,HFO,2412.31,6462.97,Stormy,94.07
NG112,Oil Service Boat,Lagos-Apapa,October,35.59,HFO,1040.58,3024.33,Stormy,70.09
NG112,Oil Service Boat,Port Harcourt-Lagos,November,98.74,HFO,3052.3,9012.88,Calm,87.67
NG112,Oil Service Boat,Port Harcourt-Lagos,December,37.23,Diesel,1072.47,2997.1,Moderate,82.04
NG113,Surfer Boat,Escravos-Lagos,January,187.13,Diesel,1918.53,5697.89,Stormy,94.1
NG113,Surfer Boat,Warri-Bonny,February,51.93,Diesel,1013.32,2900.07,Stormy,70.74
NG113,Surfer Boat,Port Harcourt-Lagos,March,190.81,Diesel,3625.49,10853.63,Stormy,90.34
NG113,Surfer Boat,Escravos-Lagos,April,151.15,Diesel,2003.5,5368.57,Moderate,78.2
NG113,Surfer Boat,Port Harcourt-Lagos,May,139.23,Diesel,1738.64,4766.71,Calm,87.09
NG113,Surfer Boat,Escravos-Lagos,June,46.37,Diesel,714.02,2063.99,Moderate,86.22
NG113,Surfer Boat,Warri-Bonny,July,78.62,Diesel,1219.65,3397.84,Moderate,90.25
NG113,Surfer Boat,Port Harcourt-Lagos,August,125.45,Diesel,2272.09,6553.13,Stormy,91.54
NG113,Surfer Boat,Warri-Bonny,September,79.49,Diesel,1136.55,2915.83,Stormy,91.16
NG113,Surfer Boat,Lagos-Apapa,October,126.31,Diesel,2380.95,6170.53,Stormy,94.4
NG113,Surfer Boat,Warri-Bonny,November,160.29,Diesel,2207.52,6481.07,Calm,71.98
NG113,Surfer Boat,Lagos-Apapa,December,95.66,Diesel,960.55,2703.76,Stormy,77.95
NG114,Surfer Boat,Port Harcourt-Lagos,January,180.42,Diesel,2284.77,6299.75,Calm,90.55
NG114,Surfer Boat,Lagos-Apapa,February,197.7,Diesel,3234.04,8590.57,Stormy,84.67
NG114,Surfer Boat,Port Harcourt-Lagos,March,171.08,Diesel,2267.65,5864.26,Calm,94.79
NG114,Surfer Boat,Port Harcourt-Lagos,April,60.37,Diesel,1149.66,3203.68,Calm,75.57
NG114,Surfer Boat,Lagos-Apapa,May,81.84,Diesel,980.41,2749.59,Stormy,91.28
NG114,Surfer Boat,Warri-Bonny,June,80.68,Diesel,1171.35,3385.44,Calm,91.7
NG114,Surfer Boat,Warri-Bonny,July,179.28,Diesel,2790.12,7202.32,Stormy,84.27
NG114,Surfer Boat,Port Harcourt-Lagos,August,144.84,Diesel,2622.04,7812.16,Calm,74.05
NG114,Surfer Boat,Escravos-Lagos,September,57.14,Diesel,992.15,2951.26,Calm,92.83
NG114,Surfer Boat,Port Harcourt-Lagos,October,124.1,Diesel,2387.68,6418.96,Moderate,81.15
NG114,Surfer Boat,Escravos-Lagos,November,60.21,Diesel,1050.64,2935.95,Moderate,76.89
NG114,Surfer Boat,Warri-Bonny,December,69.27,Diesel,1180.37,3338.66,Stormy,73.11
NG115,Surfer Boat,Escravos-Lagos,January,163.47,Diesel,2741.49,7981.01,Calm,74.43
NG115,Surfer Boat,Port Harcourt-Lagos,February,129.25,Diesel,1883.47,5440.37,Stormy,81.81
NG115,Surfer Boat,Escravos-Lagos,March,119.72,Diesel,2030.76,5460.1,Moderate,91.68
NG115,Surfer Boat,Escravos-Lagos,April,38.54,Diesel,555.25,1400.28,Moderate,87.03
NG115,Surfer Boat,Escravos-Lagos,May,23.76,Diesel,468.04,1265.21,Moderate,74.35
NG115,Surfer Boat,Lagos-Apapa,June,89.14,Diesel,1751.3,4823.63,Calm,81.0
NG115,Surfer Boat,Port Harcourt-Lagos,July,137.0,Diesel,2669.35,6928.17,Stormy,87.28
NG115,Surfer Boat,Escravos-Lagos,August,169.2,Diesel,1787.38,4687.42,Calm,75.98
NG115,Surfer Boat,Escravos-Lagos,September,45.17,Diesel,865.06,2237.4,Stormy,72.07
NG115,Surfer Boat,Port Harcourt-Lagos,October,82.46,Diesel,1230.39,3448.38,Calm,89.92
NG115,Surfer Boat,Warri-Bonny,November,126.66,Diesel,2078.77,5247.86,Stormy,89.45
NG115,Surfer Boat,Lagos-Apapa,December,144.01,Diesel,2399.85,6412.24,Stormy,84.14
NG116,Tanker Ship,Escravos-Lagos,January,77.19,Diesel,3131.51,8752.98,Moderate,81.04
NG116,Tanker Ship,Warri-Bonny,February,243.28,HFO,9038.03,25227.41,Stormy,74.83
NG116,Tanker Ship,Lagos-Apapa,March,453.83,HFO,17404.94,45190.91,Moderate,89.89
NG116,Tanker Ship,Escravos-Lagos,April,207.53,Diesel,7806.06,22183.19,Moderate,84.73
NG116,Tanker Ship,Warri-Bonny,May,62.2,Diesel,2874.09,7641.37,Moderate,85.0
NG116,Tanker Ship,Port Harcourt-Lagos,June,142.76,HFO,4899.45,14421.91,Stormy,81.01
NG116,Tanker Ship,Port Harcourt-Lagos,July,253.8,HFO,12185.93,35945.35,Calm,72.7
NG116,Tanker Ship,Warri-Bonny,August,176.67,HFO,7258.74,19062.48,Stormy,71.3
NG116,Tanker Ship,Lagos-Apapa,September,66.82,Diesel,3056.87,9104.18,Stormy,85.12
NG116,Tanker Ship,Lagos-Apapa,October,399.87,HFO,13817.8,37600.94,Stormy,91.96
NG116,Tanker Ship,Escravos-Lagos,November,416.07,Diesel,14544.62,42433.93,Stormy,74.5
NG116,Tanker Ship,Escravos-Lagos,December,68.69,Diesel,3216.95,8988.45,Calm,93.26
NG117,Tanker Ship,Lagos-Apapa,January,267.88,HFO,9252.96,26697.86,Calm,73.49
NG117,Tanker Ship,Port Harcourt-Lagos,February,465.49,HFO,20556.7,60920.09,Calm,82.08
NG117,Tanker Ship,Port Harcourt-Lagos,March,330.35,HFO,15960.43,46119.36,Stormy,86.26
NG117,Tanker Ship,Escravos-Lagos,April,161.34,Diesel,7870.63,22843.57,Moderate,80.3
NG117,Tanker Ship,Warri-Bonny,May,232.27,Diesel,7034.51,19204.83,Moderate,85.97
NG117,Tanker Ship,Lagos-Apapa,June,103.37,HFO,4220.68,11232.43,Calm,89.12
NG117,Tanker Ship,Lagos-Apapa,July,320.47,HFO,11490.16,31076.91,Calm,81.36
NG117,Tanker Ship,Port Harcourt-Lagos,August,120.15,Diesel,3877.23,9714.02,Stormy,78.69
NG117,Tanker Ship,Warri-Bonny,September,251.97,Diesel,7896.53,21422.33,Moderate,76.72
NG117,Tanker Ship,Lagos-Apapa,October,307.97,HFO,12059.77,31860.34,Moderate,93.58
NG117,Tanker Ship,Lagos-Apapa,November,462.52,Diesel,14128.67,40574.49,Calm,81.71
NG117,Tanker Ship,Lagos-Apapa,December,320.74,Diesel,16008.0,40637.91,Calm,92.27
NG118,Tanker Ship,Escravos-Lagos,January,148.58,HFO,5163.7,13191.85,Moderate,84.93
NG118,Tanker Ship,Port Harcourt-Lagos,February,90.38,Diesel,4350.46,12883.82,Calm,72.7
NG118,Tanker Ship,Warri-Bonny,March,58.17,Diesel,2728.82,6977.16,Stormy,81.47
NG118,Tanker Ship,Port Harcourt-Lagos,April,333.44,HFO,14802.53,41314.24,Moderate,70.45
NG118,Tanker Ship,Warri-Bonny,May,452.15,HFO,18743.19,52807.05,Stormy,89.38
NG118,Tanker Ship,Port Harcourt-Lagos,June,279.88,HFO,8483.17,21277.81,Moderate,80.97
NG118,Tanker Ship,Port Harcourt-Lagos,July,185.85,HFO,6884.76,17508.55,Stormy,90.1
NG118,Tanker Ship,Lagos-Apapa,August,81.84,HFO,3055.6,8005.1,Moderate,93.35
NG118,Tanker Ship,Escravos-Lagos,September,230.08,HFO,8905.68,26589.92,Calm,75.04
NG118,Tanker Ship,Lagos-Apapa,October,282.19,Diesel,14045.68,38193.1,Calm,91.02
NG118,Tanker Ship,Escravos-Lagos,November,185.19,Diesel,8175.88,22304.34,Moderate,91.27
NG118,Tanker Ship,Warri-Bonny,December,481.67,HFO,15911.57,42203.88,Moderate,84.52
NG119,Tanker Ship,Warri-Bonny,January,192.84,HFO,9328.95,25411.01,Calm,83.9
NG119,Tanker Ship,Port Harcourt-Lagos,February,211.68,Diesel,9088.85,23878.21,Stormy,78.66
NG119,Tanker Ship,Escravos-Lagos,March,289.84,Diesel,10465.89,28625.09,Stormy,82.11
NG119,Tanker Ship,Lagos-Apapa,April,454.15,Diesel,18784.2,53656.42,Stormy,72.13
NG119,Tanker Ship,Escravos-Lagos,May,393.74,Diesel,18660.57,54837.02,Moderate,92.6
NG119,Tanker Ship,Lagos-Apapa,June,469.28,HFO,17118.08,50082.77,Calm,82.77
NG119,Tanker Ship,Warri-Bonny,July,140.09,HFO,4641.73,11604.78,Stormy,91.06
NG119,Tanker Ship,Escravos-Lagos,August,414.11,HFO,13626.34,34915.34,Calm,71.82
NG119,Tanker Ship,Port Harcourt-Lagos,September,389.15,Diesel,15908.01,44204.29,Moderate,89.8
NG119,Tanker Ship,Escravos-Lagos,October,88.25,HFO,4214.07,11879.74,Moderate,79.03
NG119,Tanker Ship,Port Harcourt-Lagos,November,170.38,HFO,8422.97,23552.11,Calm,93.39
NG119,Tanker Ship,Warri-Bonny,December,142.08,Diesel,4872.73,13726.32,Moderate,80.25
NG120,Fishing Trawler,Escravos-Lagos,January,106.4,Diesel,3047.0,8001.56,Moderate,73.99
NG120,Fishing Trawler,Warri-Bonny,February,139.73,HFO,3319.94,8917.37,Stormy,72.7
NG120,Fishing Trawler,Warri-Bonny,March,136.37,Diesel,4059.66,10785.67,Moderate,71.33
NG120,Fishing Trawler,Warri-Bonny,April,146.14,HFO,3782.79,11343.26,Stormy,87.81
NG120,Fishing Trawler,Port Harcourt-Lagos,May,57.37,HFO,1419.7,3712.48,Calm,92.86
NG120,Fishing Trawler,Warri-Bonny,June,129.53,HFO,3721.17,9307.06,Stormy,90.37
NG120,Fishing Trawler,Escravos-Lagos,July,133.44,Diesel,3730.77,11044.08,Moderate,89.43
NG120,Fishing Trawler,Port Harcourt-Lagos,August,63.84,Diesel,1633.85,4852.28,Stormy,75.88
NG120,Fishing Trawler,Lagos-Apapa,September,61.43,HFO,1263.48,3571.13,Calm,78.0
NG120,Fishing Trawler,Port Harcourt-Lagos,October,193.09,HFO,4661.63,12267.13,Stormy,79.67
NG120,Fishing Trawler,Lagos-Apapa,November,166.5,Diesel,4298.0,12297.71,Moderate,92.87
NG120,Fishing Trawler,Warri-Bonny,December,127.66,Diesel,3549.91,10641.9,Moderate,90.82
